orderID,orderPrice,salesTax,orderDate,orderTime,tips,employeeID,customerID
10854,9.07,0.47,2025-08-06,15:09:51,1,4,179
10855,31.17,1.77,2025-04-23,20:45:32,1,8,213
10856,30.91,1.76,2025-02-06,12:12:13,1,5,40
10857,7.79,0.34,2025-05-18,18:00:35,2,9,106
10858,29.39,1.49,2025-10-12,14:51:44,4,7,129
10859,39.43,2.08,2025-04-15,14:32:54,4,3,213
10860,30.92,1.52,2026-02-14,19:36:33,5,7,37
10861,21.88,1.23,2026-03-21,12:01:02,1,1,230
10862,37.12,2.07,2026-03-04,21:26:21,2,5,140
10863,38.22,2.07,2025-10-23,16:39:12,3,2,21
10864,10.97,0.47,2026-02-13,15:39:04,3,1,119
10865,24.38,1.38,2025-11-09,18:54:44,1,3,189
10866,19.36,0.96,2026-02-22,20:27:55,3,10,96
10867,14.31,0.61,2025-08-27,13:54:33,4,2,213
10868,47.2,2.6,2025-07-07,20:50:49,3,2,222
10869,17.94,0.94,2025-05-09,12:54:57,2,8,30
10870,14.18,0.78,2025-11-21,19:09:25,1,6,81
10871,9.17,0.42,2025-12-26,16:04:18,2,1,221
10872,21.27,1.02,2025-03-08,21:04:27,4,10,163
10873,16.64,0.74,2026-01-04,19:04:47,4,10,13
10874,30.18,1.48,2025-01-09,17:00:08,5,8,225
10875,7.62,0.27,2025-03-22,14:01:47,3,2,198
10876,30.74,1.69,2025-08-24,20:52:36,2,10,26
10877,12.65,0.45,2025-01-18,18:30:18,5,5,91
10878,20.92,1.17,2025-02-19,15:17:51,1,1,212
10879,14.32,0.72,2025-07-15,16:47:39,2,1,31
10880,40.28,2.13,2025-08-11,14:03:53,4,1,44
10881,40.76,2.16,2025-02-11,21:31:10,4,1,114
10882,18.94,0.94,2025-09-06,12:11:30,3,5,26
10883,15.16,0.66,2025-03-10,11:59:39,4,8,73
10884,18.53,1.03,2026-04-01,18:44:04,1,4,28
10885,25.97,1.47,2025-04-06,21:25:02,1,2,169
10886,29.53,1.68,2025-11-27,13:22:38,1,1,130
10887,21.27,1.02,2025-04-04,16:22:12,4,2,187
10888,16.09,0.89,2025-11-23,19:17:46,1,2,225
10889,8.11,0.36,2025-08-27,13:26:56,2,2,136
10890,15.92,0.82,2025-01-08,17:26:06,2,4,59
10891,39.92,2.17,2025-08-30,17:41:37,3,4,240
10892,11.7,0.45,2025-01-03,16:53:40,4,10,87
10893,39.28,2.13,2026-03-17,20:42:06,3,9,50
10894,19.61,0.86,2025-01-03,11:23:36,5,6,23
10895,12.09,0.59,2025-04-27,11:23:49,2,8,228
10896,44.59,2.39,2025-07-21,15:12:40,4,1,63
10897,22.24,1.19,2025-08-15,12:51:26,2,2,238
10898,21.13,1.18,2025-03-27,17:48:02,1,1,233
10899,38.27,2.02,2025-02-23,13:33:38,4,5,221
10900,20.27,1.02,2025-09-04,12:04:52,3,4,52
10901,22.04,1.24,2025-03-26,15:45:31,1,5,159
10902,15.09,0.59,2025-06-20,17:53:19,5,5,191
10903,32.16,1.66,2025-06-27,17:51:24,4,5,44
10904,12.18,0.48,2025-02-23,13:29:24,4,1,206
10905,14.69,0.69,2025-02-09,19:19:18,3,6,46
10906,41.91,2.41,2026-02-04,11:40:09,1,10,208
10907,12.58,0.68,2026-03-18,18:52:31,1,10,52
10908,25.86,1.46,2025-06-10,16:27:12,1,9,204
10909,19.9,1.05,2025-01-24,20:53:49,2,2,249
10910,15.54,0.74,2025-01-13,16:10:03,3,1,14
10911,24.36,1.26,2025-08-23,20:39:23,3,5,192
10912,25.07,1.42,2025-11-14,15:23:03,1,2,185
10913,15.39,0.79,2025-09-06,20:02:11,2,4,33
10914,40.76,2.16,2025-05-31,14:16:17,4,7,179
10915,46.39,2.49,2025-06-29,15:23:45,4,6,117
10916,18.28,0.78,2025-03-06,15:14:41,5,4,24
10917,14.39,0.79,2025-05-02,16:48:58,1,10,113
10918,19.49,1.09,2025-09-05,20:33:48,1,10,26
10919,22.6,1.15,2025-08-05,21:51:23,3,8,84
10920,24.06,1.36,2025-09-11,21:59:00,1,3,30
10921,43.65,2.45,2025-11-09,17:01:34,2,10,235
10922,27.43,1.38,2026-03-05,15:46:13,4,4,150
10923,12.49,0.44,2025-07-22,16:52:29,5,8,90
10924,15.88,0.88,2026-03-01,17:04:08,1,9,100
10925,25.53,1.38,2025-11-18,14:45:22,2,4,40
10926,28.34,1.49,2025-07-29,11:47:35,3,8,17
10927,18.71,0.81,2025-04-16,13:13:33,5,8,217
10928,25.16,1.36,2025-05-29,17:05:45,2,1,110
10929,19.36,0.96,2025-11-06,13:15:51,3,1,132
10930,36.57,1.97,2025-06-14,11:14:42,3,9,214
10931,18.74,1.04,2025-04-05,18:47:41,1,6,177
10932,16.16,0.66,2026-01-27,13:01:29,5,8,8
10933,36.3,1.9,2025-12-05,16:53:41,4,10,170
10934,31.69,1.69,2025-03-14,13:53:09,3,1,128
10935,20.54,1.09,2025-08-20,17:38:15,2,10,61
10936,14.09,0.59,2026-03-18,14:19:57,4,1,66
10937,17.54,0.74,2025-12-16,18:39:38,5,10,127
10938,29.99,1.59,2025-11-30,20:20:27,3,6,43
10939,29.53,1.68,2026-01-25,16:28:18,1,4,183
10940,11.6,0.45,2025-02-26,14:05:18,4,5,3
10941,31.86,1.76,2025-06-03,11:28:41,2,4,76
10942,15.55,0.8,2026-02-03,11:39:33,2,3,239
10943,37.79,1.99,2025-06-07,17:41:27,4,10,95
10944,15.22,0.72,2025-08-18,20:37:38,3,3,39
10945,33.47,1.67,2025-09-30,11:53:00,5,7,185
10946,34.78,1.93,2025-06-30,19:41:26,2,1,22
10947,31.38,1.73,2025-03-31,18:01:36,2,8,235
10948,13.37,0.67,2026-03-14,15:32:20,2,2,83
10949,21.43,1.08,2025-01-25,12:50:37,3,2,20
10950,17.22,0.72,2025-05-17,13:12:48,5,10,131
10951,12.17,0.42,2025-05-07,20:23:58,5,1,2
10952,22.29,1.19,2025-07-30,13:20:19,2,5,77
10953,41.26,2.31,2025-06-26,16:16:42,2,8,144
10954,25.67,1.27,2025-01-28,13:08:03,4,6,26
10955,12.58,0.68,2025-04-29,18:19:00,1,5,183
10956,42.83,2.28,2025-02-19,20:29:02,4,3,179
10957,13.48,0.73,2026-02-19,19:54:14,1,5,69
10958,11.6,0.45,2026-02-22,18:50:36,4,3,163
10959,28.23,1.43,2025-09-02,21:24:52,4,5,28
10960,16.81,0.81,2025-05-11,12:01:06,3,7,32
10961,8.58,0.33,2025-03-31,19:29:51,3,6,145
10962,32.39,1.79,2025-04-25,13:55:54,2,3,232
10963,7.11,0.36,2025-07-16,17:29:44,1,4,129
10964,43.99,2.29,2026-03-16,22:28:00,5,4,132
10965,10.19,0.54,2025-06-27,20:56:52,1,4,70
10966,8.26,0.31,2025-02-17,19:50:53,3,1,31
10967,34.56,1.86,2025-01-18,20:41:57,3,8,63
10968,23.24,1.19,2025-08-11,15:18:35,3,5,128
10969,14.28,0.78,2025-04-11,15:39:25,1,10,129
10970,10.16,0.36,2025-01-14,18:39:12,4,4,201
10971,17.81,0.81,2025-02-06,17:51:03,4,7,134
10972,20.27,1.02,2026-02-19,20:01:41,3,5,231
10973,25.53,1.38,2025-08-30,21:08:33,2,8,176
10974,41.23,2.13,2025-02-12,19:38:32,5,5,55
10975,33.07,1.77,2025-10-28,13:52:24,3,2,192
10976,16.28,0.78,2026-02-19,19:23:32,3,3,198
10977,14.71,0.81,2025-03-05,15:54:38,1,2,125
10978,28.81,1.46,2025-11-20,21:52:49,4,8,109
10979,36.85,2.05,2026-02-14,20:43:10,2,8,7
10980,17.82,0.87,2025-08-08,16:32:14,3,5,238
10981,10.77,0.52,2025-02-18,12:17:42,2,8,240
10982,15.77,0.87,2025-12-11,20:06:00,1,4,166
10983,30.86,1.76,2025-05-07,17:41:16,1,7,147
10984,14.23,0.78,2026-01-12,16:50:02,1,4,93
10985,12.94,0.64,2026-03-07,13:19:10,2,3,67
10986,8.96,0.41,2026-02-19,15:03:45,2,4,28
10987,29.73,1.63,2025-09-19,11:24:44,2,5,118
10988,31.77,1.57,2025-03-25,16:41:19,5,7,196
10989,11.66,0.51,2025-11-01,20:39:31,3,1,240
10990,15.71,0.81,2025-05-09,12:54:22,2,1,120
10991,16.98,0.88,2025-12-03,17:10:30,2,4,228
10992,32.64,1.74,2025-05-03,20:47:09,3,9,40
10993,41.31,2.31,2026-02-07,13:58:27,2,8,248
10994,38.75,2.1,2025-06-14,12:00:10,3,10,158
10995,18.57,0.92,2025-02-23,14:52:07,3,3,93
10996,10.12,0.42,2025-12-07,14:49:50,3,2,8
10997,26.92,1.52,2025-10-18,15:36:03,1,1,144
10998,16.58,0.68,2025-06-07,13:56:21,5,5,162
10999,34.25,1.9,2026-02-07,11:03:37,2,2,179
11000,13.23,0.48,2025-12-30,18:52:26,5,7,219
11001,42.72,2.22,2025-08-04,17:24:20,5,7,230
11002,10.64,0.39,2025-04-27,20:16:07,4,1,51
11003,18.51,0.91,2025-09-30,19:00:26,3,6,178
11004,8.83,0.28,2025-05-16,17:55:31,4,9,113
11005,10.7,0.45,2025-05-09,21:56:57,3,7,8
11006,19.49,1.09,2025-09-14,12:56:36,1,2,128
11007,11.38,0.38,2025-10-27,16:17:27,5,8,149
11008,23.36,1.26,2025-12-10,21:18:56,2,7,63
11009,28.72,1.57,2025-03-12,21:10:13,2,3,135
11010,25.41,1.26,2025-07-03,18:28:34,4,10,133
11011,39.5,2.15,2025-07-19,19:11:59,3,10,73
11012,26.21,1.31,2026-03-11,21:02:18,4,2,61
11013,9.7,0.45,2026-02-28,17:28:43,2,6,151
11014,33.14,1.89,2026-01-12,15:19:15,1,5,133
11015,16.58,0.68,2025-12-06,12:29:27,5,1,68
11016,8.37,0.32,2026-03-05,11:05:27,3,5,153
11017,34.55,1.8,2025-08-12,19:57:53,4,1,156
11018,32.81,1.81,2025-05-30,15:08:40,2,6,167
11019,23.98,1.23,2026-02-18,18:09:55,3,4,154
11020,24.0,1.35,2025-07-30,12:25:35,1,3,200
11021,12.19,0.54,2025-08-03,16:09:16,3,2,20
11022,31.16,1.66,2026-04-03,21:47:33,3,1,173
11023,31.8,1.75,2025-04-07,19:12:01,2,6,41
11024,16.49,0.79,2026-02-12,17:27:13,3,2,201
11025,7.11,0.36,2025-01-13,13:43:13,1,4,247
11026,11.84,0.64,2025-06-25,17:06:11,1,2,155
11027,27.21,1.31,2025-12-21,12:05:04,5,3,10
11028,32.47,1.62,2025-04-27,12:04:39,5,5,213
11029,37.31,1.96,2026-02-11,19:38:01,4,10,203
11030,30.89,1.64,2025-04-16,18:57:48,3,7,167
11031,32.69,1.69,2025-11-20,11:42:23,4,6,176
11032,36.64,2.04,2025-04-04,20:15:59,2,2,138
11033,14.09,0.59,2025-05-06,21:55:08,4,3,218
11034,14.69,0.69,2025-03-15,12:15:15,3,9,207
11035,10.17,0.42,2025-05-15,18:14:33,3,1,1
11036,23.24,1.19,2025-01-04,21:07:13,3,4,120
11037,13.23,0.48,2026-02-09,20:08:20,5,3,59
11038,19.77,0.87,2025-01-03,13:21:31,5,10,106
11039,21.66,1.16,2026-04-05,20:27:10,2,7,136
11040,21.88,1.23,2026-03-29,21:52:37,1,7,205
11041,28.31,1.61,2025-06-10,15:48:07,1,9,53
11042,21.56,1.21,2025-09-03,21:33:50,1,6,89
11043,32.76,1.81,2025-10-02,20:34:18,2,5,162
11044,30.67,1.57,2025-04-29,22:05:42,4,6,73
11045,19.13,0.83,2025-08-14,13:08:18,5,2,197
11046,14.86,0.76,2025-07-16,21:28:51,2,2,165
11047,25.44,1.44,2025-04-03,14:13:21,1,1,182
11048,13.69,0.69,2025-03-10,21:00:28,2,8,145
11049,14.91,0.76,2025-11-30,16:43:16,2,3,206
11050,33.76,1.81,2025-06-26,18:28:22,3,4,227
11051,12.38,0.43,2025-04-21,22:24:04,5,5,13
11052,17.26,0.96,2025-06-28,16:05:53,1,3,206
11053,33.21,1.66,2025-03-11,14:10:35,5,9,163
11054,24.87,1.17,2025-03-18,20:30:11,5,3,129
11055,9.32,0.37,2025-10-04,11:09:38,3,7,175
11056,39.16,2.01,2025-08-11,19:42:16,5,5,126
11057,39.14,2.24,2025-05-12,13:13:07,1,3,41
11058,28.48,1.38,2025-11-21,13:19:25,5,4,55
11059,13.64,0.74,2025-07-21,21:08:48,1,9,204
11060,31.17,1.77,2025-10-08,18:06:17,1,5,193
11061,20.36,0.96,2025-05-21,20:32:16,4,8,186
11062,34.31,1.96,2026-02-12,11:18:58,1,6,125
11063,12.67,0.57,2026-02-20,14:45:25,3,2,162
11064,32.18,1.83,2025-10-15,17:45:56,1,6,18
11065,28.86,1.46,2025-09-16,15:10:30,4,1,182
11066,20.27,1.07,2025-03-10,14:53:12,2,4,209
11067,14.03,0.53,2025-06-30,13:36:58,5,7,134
11068,26.97,1.47,2025-07-07,14:02:51,2,4,119
11069,22.49,1.09,2025-04-27,11:56:29,4,8,177
11070,33.67,1.92,2025-05-26,19:00:41,1,4,200
11071,34.92,1.82,2025-01-07,20:38:19,4,1,169
11072,11.17,0.42,2025-10-02,14:33:11,4,5,182
11073,44.76,2.46,2025-07-29,13:30:42,3,7,105
11074,19.42,1.02,2025-04-05,21:22:32,2,1,136
11075,30.96,1.76,2025-09-28,19:37:21,1,10,77
11076,10.58,0.33,2025-11-07,17:36:37,5,5,223
11077,33.27,1.72,2025-08-06,11:49:16,4,10,228
11078,7.11,0.36,2025-08-23,14:17:20,1,4,90
11079,7.53,0.33,2025-12-20,11:09:06,2,5,206
11080,17.51,0.91,2025-09-12,13:09:54,2,4,56
11081,14.6,0.8,2025-08-07,21:23:04,1,3,107
11082,14.33,0.78,2025-07-23,18:30:00,1,3,217
11083,28.41,1.61,2025-06-19,18:05:50,1,10,225
11084,14.11,0.71,2025-07-30,11:55:58,2,6,145
11085,19.57,0.92,2025-05-19,19:33:51,4,6,248
11086,19.38,1.08,2025-01-25,14:39:35,1,5,165
11087,27.61,1.51,2025-10-14,15:15:54,2,10,210
11088,21.76,1.16,2026-03-30,12:41:06,2,2,216
11089,31.94,1.64,2025-05-17,17:32:20,4,3,6
11090,19.42,0.97,2025-11-24,20:27:33,3,4,236
11091,14.51,0.56,2025-04-11,18:14:19,5,5,50
11092,27.67,1.57,2025-08-27,19:21:07,1,1,68
11093,37.36,1.96,2026-01-23,15:28:50,4,3,178
11094,35.19,1.89,2025-01-02,11:38:06,3,1,111
11095,17.34,0.84,2025-08-12,13:22:59,3,1,209
11096,17.3,0.9,2026-03-07,15:39:17,2,2,165
11097,49.28,2.78,2025-12-10,13:35:10,2,1,247
11098,31.6,1.8,2025-09-01,19:43:19,1,6,59
11099,8.32,0.37,2025-10-15,12:40:38,2,2,104
11100,27.52,1.32,2025-04-23,11:43:08,5,2,10
11101,16.16,0.66,2026-03-29,14:35:25,5,1,198
11102,19.84,0.99,2025-06-25,12:40:19,3,6,153
11103,14.37,0.67,2025-09-11,11:01:52,3,10,63
11104,16.64,0.74,2025-07-06,14:10:50,4,8,43
11105,29.41,1.61,2025-09-02,18:47:17,2,2,36
11106,14.48,0.68,2025-08-08,12:04:19,3,5,235
11107,26.54,1.44,2025-02-03,14:13:48,2,7,175
11108,20.97,1.12,2026-03-20,12:52:03,2,7,143
11109,15.9,0.7,2025-09-02,17:50:50,4,10,142
11110,12.09,0.59,2025-07-10,12:03:26,2,2,108
11111,16.13,0.83,2025-01-28,13:07:12,2,7,123
11112,7.11,0.36,2025-03-19,21:11:01,1,5,99
11113,18.46,0.91,2025-02-24,22:28:25,3,6,69
11114,29.99,1.59,2026-02-23,21:27:46,3,2,75
11115,25.08,1.18,2025-04-09,20:40:02,5,8,61
11116,14.09,0.59,2025-01-19,19:26:38,4,9,219
11117,42.21,2.31,2025-12-14,14:58:22,3,4,196
11118,43.48,2.38,2026-04-03,13:49:03,3,5,107
11119,25.53,1.38,2025-02-09,12:22:35,2,6,67
11120,23.97,1.12,2025-04-19,12:20:23,5,6,161
11121,9.81,0.46,2025-09-17,17:15:31,2,2,217
11122,21.47,0.97,2026-03-29,14:40:27,5,5,237
11123,24.98,1.23,2025-01-01,17:05:35,4,1,46
11124,21.83,1.23,2025-05-07,19:01:39,1,7,228
11125,20.07,1.12,2025-07-19,17:41:43,1,8,160
11126,32.37,1.67,2025-05-29,15:02:44,4,8,134
11127,6.58,0.33,2025-03-16,20:21:37,1,7,160
11128,17.34,0.84,2025-05-18,21:16:55,3,10,33
11129,35.17,1.77,2025-10-24,16:37:59,5,10,93
11130,21.57,0.97,2026-04-01,18:41:16,5,9,23
11131,20.17,1.07,2025-12-09,13:28:30,2,2,45
11132,17.29,0.84,2025-07-28,18:52:16,3,7,238
11133,7.64,0.39,2026-03-06,15:02:42,1,1,91
11134,36.94,1.94,2026-02-03,17:50:31,4,5,204
11135,7.11,0.36,2026-04-04,18:19:15,1,10,206
11136,22.88,1.23,2025-02-08,15:50:29,2,4,120
11137,10.22,0.42,2025-10-07,13:30:32,3,2,29
11138,27.21,1.31,2025-07-06,11:48:58,5,4,226
11139,26.16,1.36,2025-11-01,16:46:03,3,2,88
11140,13.22,0.72,2025-09-02,12:19:50,1,2,119
11141,43.59,2.39,2025-06-18,11:13:20,3,4,101
11142,33.43,1.73,2025-07-05,17:22:17,4,2,63
11143,12.17,0.42,2025-12-28,16:21:16,5,7,180
11144,12.33,0.43,2025-04-16,13:02:18,5,3,106
11145,27.46,1.56,2025-09-21,18:18:07,1,6,115
11146,17.09,0.89,2025-01-09,20:35:47,2,5,18
11147,24.15,1.3,2025-08-06,15:30:07,2,6,140
11148,15.37,0.67,2025-03-25,11:39:32,4,9,111
11149,30.14,1.54,2025-08-06,20:53:47,4,1,239
11150,26.06,1.36,2025-06-22,19:02:33,3,5,245
11151,33.88,1.93,2025-07-03,17:28:56,1,6,24
11152,24.67,1.27,2025-10-29,21:09:59,3,7,192
11153,22.67,1.22,2025-05-24,11:32:48,2,6,87
11154,21.56,1.21,2025-01-30,16:42:04,1,5,81
11155,9.05,0.3,2025-08-22,16:42:27,4,4,177
11156,31.67,1.57,2025-06-07,11:47:20,5,4,75
11157,15.38,0.73,2025-03-10,15:18:12,3,9,156
11158,26.15,1.3,2025-06-12,11:20:16,4,2,25
11159,39.04,2.24,2026-02-24,17:48:57,1,6,163
11160,16.34,0.84,2025-01-26,18:59:36,2,7,184
11161,44.01,2.41,2025-05-21,12:00:33,3,7,95
11162,25.28,1.43,2026-03-03,12:17:36,1,7,210
11163,10.61,0.51,2025-12-02,17:45:11,2,10,86
11164,32.64,1.74,2025-02-17,16:47:30,3,2,248
11165,33.48,1.73,2025-03-04,15:25:26,4,1,107
11166,5.83,0.28,2025-10-29,20:30:28,1,3,91
11167,40.59,2.09,2025-06-28,15:43:25,5,10,121
11168,29.51,1.56,2025-07-17,14:36:50,3,4,84
11169,32.04,1.59,2025-04-03,17:26:12,5,5,213
11170,12.14,0.54,2025-08-15,16:54:30,3,9,109
11171,17.39,0.79,2025-12-25,12:28:02,4,4,228
11172,8.11,0.36,2025-11-25,14:12:54,2,5,78
11173,19.37,1.02,2025-09-13,16:50:21,2,7,219
11174,20.91,1.11,2025-08-11,20:09:39,2,6,116
11175,22.86,1.11,2025-05-20,11:29:54,4,9,166
11176,37.23,2.13,2025-08-31,16:45:14,1,4,26
11177,17.24,0.84,2025-08-23,21:44:55,3,3,146
11178,32.54,1.74,2025-10-24,14:25:31,3,10,246
11179,35.65,1.8,2025-08-15,14:12:12,5,5,101
11180,6.58,0.33,2025-03-14,15:12:31,1,4,245
11181,31.43,1.73,2025-03-23,18:20:14,2,5,103
11182,28.46,1.56,2025-03-08,21:40:17,2,3,208
11183,14.87,0.82,2025-05-13,16:13:37,1,5,52
11184,12.67,0.57,2025-03-29,20:10:40,3,1,43
11185,8.49,0.44,2025-03-19,14:19:19,1,9,100
11186,27.31,1.31,2026-04-03,19:15:02,5,4,198
11187,34.66,1.86,2025-02-07,17:33:04,3,8,104
11188,43.22,2.37,2025-07-25,16:04:06,3,3,87
11189,28.25,1.6,2026-03-08,14:20:50,1,1,176
11190,11.85,0.4,2025-04-11,14:10:31,5,4,19
11191,15.24,0.84,2025-03-05,12:04:20,1,7,229
11192,18.45,0.85,2025-03-22,15:28:01,4,7,126
11193,38.6,2.15,2025-07-22,22:13:08,2,10,150
11194,25.48,1.38,2025-07-21,21:20:59,2,9,11
11195,30.68,1.63,2025-09-01,15:47:46,3,10,229
11196,25.61,1.21,2025-09-14,17:14:27,5,3,40
11197,26.36,1.26,2026-02-22,19:19:41,5,1,187
11198,12.69,0.69,2025-07-29,20:08:28,1,7,150
11199,15.45,0.85,2025-04-04,16:22:26,1,9,57
11200,30.03,1.53,2025-11-30,20:42:19,4,10,72
11201,14.16,0.66,2025-03-25,12:32:10,3,9,194
11202,18.36,0.96,2025-01-10,16:31:04,2,7,233
11203,12.42,0.67,2025-11-14,20:21:09,1,10,24
11204,31.36,1.61,2025-07-03,21:51:13,4,8,95
11205,32.69,1.69,2025-03-25,18:22:55,4,9,152
11206,14.28,0.78,2025-08-19,21:49:06,1,2,241
11207,8.37,0.32,2025-11-22,19:42:28,3,1,167
11208,38.8,2.05,2026-01-31,11:57:43,4,4,138
11209,14.79,0.69,2026-01-03,11:53:12,3,8,247
11210,24.92,1.17,2025-05-16,15:15:31,5,3,12
11211,9.43,0.38,2025-03-27,19:12:33,3,9,88
11212,34.29,1.84,2025-01-30,18:57:36,3,10,180
11213,22.69,1.04,2025-10-22,18:48:49,5,7,204
11214,14.79,0.69,2025-10-14,20:19:05,3,10,116
11215,23.56,1.21,2025-12-09,21:53:23,3,10,5
11216,35.62,1.92,2025-09-04,15:57:22,3,8,153
11217,31.99,1.59,2025-03-25,11:19:08,5,9,205
11218,10.11,0.36,2026-04-04,19:40:38,4,10,186
11219,9.5,0.5,2026-03-08,18:29:46,1,2,111
11220,19.8,1.05,2025-05-13,15:39:08,2,2,136
11221,12.33,0.43,2026-02-23,19:19:01,5,8,34
11222,18.36,0.96,2026-04-01,21:22:06,2,4,69
11223,17.38,0.73,2025-05-11,14:12:20,5,8,122
11224,28.62,1.62,2025-11-15,13:13:54,1,7,30
11225,26.76,1.46,2025-07-13,14:35:26,2,5,59
11226,30.08,1.48,2025-10-01,12:34:28,5,7,67
11227,23.19,1.19,2025-03-27,17:57:36,3,1,180
11228,47.79,2.69,2025-08-14,16:17:11,2,7,112
11229,16.33,0.78,2025-08-07,11:17:14,3,10,12
11230,13.96,0.76,2025-10-22,15:18:10,1,10,40
11231,29.46,1.56,2025-05-31,12:45:16,3,9,70
11232,13.54,0.74,2025-11-03,12:48:46,1,8,205
11233,27.65,1.45,2026-03-08,17:29:48,3,2,133
11234,25.29,1.19,2026-01-05,12:01:59,5,4,89
11235,22.41,1.26,2025-09-11,19:52:52,1,7,38
11236,27.42,1.32,2025-03-03,21:39:25,5,7,135
11237,41.8,2.4,2025-05-18,13:51:10,1,5,15
11238,20.09,0.89,2025-02-02,19:19:49,5,10,219
11239,9.05,0.3,2025-05-30,17:01:42,4,7,70
11240,15.37,0.67,2026-01-15,12:53:04,4,7,56
11241,40.5,2.15,2025-02-02,14:43:14,4,2,186
11242,22.53,1.03,2025-11-17,13:29:55,5,3,190
11243,21.04,0.94,2025-09-04,18:32:31,5,1,236
11244,11.7,0.45,2025-01-23,20:19:37,4,2,153
11245,23.34,1.14,2025-08-28,13:52:52,4,4,4
11246,10.23,0.48,2025-11-11,14:45:25,2,2,47
11247,28.13,1.48,2025-04-13,21:49:28,3,4,59
11248,32.52,1.62,2025-11-04,13:54:46,5,9,232
11249,33.75,1.75,2025-08-28,16:56:23,4,4,212
11250,12.84,0.64,2025-03-21,12:38:08,2,3,53
11251,35.98,1.88,2025-01-07,12:23:23,4,10,164
11252,16.83,0.93,2025-10-20,11:19:42,1,8,31
11253,35.29,1.84,2025-02-17,22:20:36,4,10,241
11254,24.31,1.31,2025-01-07,12:22:06,2,7,196
11255,36.0,2.0,2025-10-12,13:14:50,2,10,239
11256,7.63,0.33,2025-03-15,21:45:31,2,4,64
11257,12.44,0.44,2025-06-30,17:06:02,5,3,6
11258,6.58,0.33,2025-07-22,21:09:34,1,3,96
11259,32.36,1.61,2025-12-03,13:42:44,5,1,212
11260,29.76,1.46,2025-02-07,11:39:53,5,2,76
11261,19.94,0.94,2025-10-29,16:38:10,4,7,137
11262,30.03,1.53,2025-02-12,15:10:44,4,8,64
11263,22.61,1.21,2025-09-12,20:54:43,2,5,81
11264,39.17,2.07,2025-05-15,15:20:49,4,10,136
11265,47.54,2.74,2025-04-04,14:09:31,1,4,238
11266,28.44,1.44,2025-10-26,16:10:24,4,3,59
11267,33.87,1.82,2026-02-10,12:52:16,3,7,14
11268,17.72,0.87,2026-02-12,18:32:16,3,10,26
11269,12.16,0.66,2026-03-18,18:51:59,1,2,132
11270,26.04,1.24,2026-01-13,11:59:31,5,8,94
11271,18.1,0.95,2025-06-13,13:11:52,2,5,159
11272,9.39,0.49,2025-01-28,11:32:53,1,1,103
11273,24.38,1.38,2025-05-11,18:02:31,1,1,144
11274,20.26,0.96,2025-06-30,14:02:32,4,1,24
11275,27.68,1.33,2026-04-07,15:27:49,5,1,73
11276,6.58,0.33,2026-02-17,18:06:47,1,1,205
11277,6.79,0.34,2025-03-07,21:53:20,1,3,141
11278,27.9,1.35,2026-02-02,15:52:45,5,10,23
11279,15.81,0.81,2025-02-03,15:55:47,2,4,244
11280,18.88,0.88,2025-03-01,19:40:23,4,3,138
11281,17.39,0.79,2025-10-16,11:55:45,4,3,90
11282,16.77,0.87,2025-10-01,18:06:27,2,3,104
11283,25.92,1.47,2025-06-22,17:05:31,1,3,77
11284,6.58,0.33,2025-07-22,17:51:42,1,8,167
11285,21.47,0.97,2025-12-05,11:41:54,5,4,7
11286,36.34,1.84,2025-11-29,14:54:01,5,3,237
11287,13.95,0.7,2025-11-25,13:17:07,2,5,35
11288,28.41,1.61,2025-02-23,19:47:58,1,5,41
11289,15.77,0.87,2025-03-10,12:19:10,1,9,130
11290,29.22,1.42,2025-05-08,19:19:42,5,3,208
11291,25.54,1.44,2025-10-01,12:09:28,1,6,95
11292,39.02,2.12,2025-02-14,18:09:39,3,6,233
11293,29.54,1.44,2025-03-10,14:01:29,5,4,136
11294,10.22,0.42,2026-03-17,20:45:36,3,6,127
11295,36.48,2.03,2026-03-20,15:50:31,2,3,53
11296,17.88,0.93,2025-03-23,17:29:59,2,8,46
11297,15.34,0.84,2025-12-31,16:12:08,1,4,190
11298,21.31,0.96,2025-01-25,11:26:44,5,6,160
11299,37.28,2.08,2025-09-27,18:21:22,2,1,116
11300,42.1,2.3,2025-11-05,13:30:36,3,1,194
11301,8.44,0.44,2025-01-05,13:23:48,1,6,115
11302,25.9,1.35,2025-05-03,20:25:58,3,1,22
11303,21.47,0.97,2025-05-19,19:42:46,5,5,183
11304,23.2,1.25,2025-07-29,16:26:39,2,4,212
11305,31.96,1.76,2026-03-28,19:08:56,2,3,174
11306,7.16,0.36,2025-11-15,13:35:24,1,10,184
11307,6.05,0.3,2026-01-09,13:02:34,1,1,123
11308,26.02,1.47,2025-08-02,18:34:19,1,8,88
11309,24.25,1.25,2025-09-30,17:31:05,3,6,239
11310,12.69,0.69,2026-03-28,16:17:50,1,8,168
11311,25.86,1.46,2025-03-29,15:06:42,1,8,162
11312,44.79,2.34,2025-10-11,20:07:10,5,6,5
11313,32.88,1.88,2025-09-26,20:13:35,1,7,45
11314,30.11,1.71,2025-04-01,17:39:56,1,9,109
11315,20.44,1.14,2026-02-07,19:53:57,1,5,23
11316,25.25,1.25,2026-02-17,16:47:21,4,6,169
11317,18.0,1.0,2025-07-06,18:27:14,1,9,38
11318,14.41,0.61,2025-07-20,11:42:39,4,9,61
